Rank,Company,Country,Sales,Profits,Assets,Market Value,ISO-ALPHA-3,ISO-ALPHA-2,IOC,FIFA,Latitude,Longitude,ISO-Name,Historical,WikiData_ID,WikiData_Latitude,WikiData_Longitude,WikiData_Label,WikiData_Description
1247,StoneX Group,United States,64.48,0.2127,21.92,1.82,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1248,Avnet,United States,26.36,0.8623999999999999,12.11,3.91,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1249,DSM,Netherlands,8.82,1.79,18.57,0.63,NLD,NL,NED,NED,52.132633,5.291266,1,0,Q55,52.32,5.55,Netherlands,"country in western Europe, continental part of Kingdom of the Netherlands"
1249,Guangzhou Rural Commercial Bank,China,7.09,0.528,177.53,3.06,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1251,Investec,United Kingdom,4.45,0.9498,66.47,4.81,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1252,Liberty Global,United Kingdom,7.2,0.6267999999999999,42.9,8.65,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1252,Zimmer Biomet,United States,7.11,0.44980000000000003,21.24,28.97,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1254,Webster Financial,United States,3.09,0.8761,74.84,5.91,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1255,ResMed,United States,4.02,0.863,6.71,34.04,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1256,Partners Group Holding,Switzerland,2.2,1.05,4.95,24.99,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1257,China Gas Holdings,Hong Kong,11.79,0.8715,19.98,7.21,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1257,Owens Corning,United States,9.75,1.32,10.84,9.45,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1259,Emera,Canada,5.78,0.7743,29.33,11.87,CAN,CA,CAN,CAN,56.130366,-106.346771,1,0,Q16,56.0,-109.0,Canada,sovereign state in North America
1260,Brighthouse Financial,United States,8.47,0.005,227.24,2.91,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1261,Bunzl,United Kingdom,14.83,0.5844,10.64,13.43,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1261,Mashreq Bank,United Arab Emirates,3.35,1.01,54.13,6.55,ARE,AE,UAE,UAE,23.424076,53.847818,1,0,Q878,24.4,54.3,United Arab Emirates,sovereign state in Southwest Asia
1263,Cincinnati Financial,United States,7.58,0.012,29.72,16.55,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1264,Mettler-Toledo International,United States,3.95,0.8869,3.41,31.5,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1265,Vivendi,France,10.08,-1.06,33.38,11.02,FRA,FR,FRA,FRA,46.227638,2.213749,1,0,Q142,47.0,2.0,France,country in Western Europe
1266,WestRock,United States,21.12,-1.24,28.21,7.25,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1267,XCMG Construction Machinery,China,11.91,0.4491,25.5,10.99,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1268,Kyushu Electric Power,Japan,16.39,-0.4164,42.1,2.94,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1269,Shanghai Electric Group,China,16.47,-0.4619,41.78,4.17,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1270,Spotify Technology,Luxembourg,12.6,-0.817,8.18,27.01,LUX,LU,LUX,LUX,49.815273,6.129583,1,0,Q32,49.77,6.13,Luxembourg,country in Western Europe
1271,Leidos,United States,14.6,0.672,13.13,11.09,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1272,Tianqi Lithium,China,5.96,3.56,10.92,10.6,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1273,Kerry Group,Ireland,9.22,0.6373,13.11,18.62,IRL,IE,IRL,IRL,53.41291,-8.24389,1,0,Q27,53.0,-8.0,Republic of Ireland,sovereign state in northwestern Europe covering five-sixths of the island of Ireland
1274,Evolution Gaming Group AB,Sweden,1.63,0.9348,5.06,27.03,SWE,SE,SWE,SWE,60.128161,18.643501,1,0,Q34,61.0,15.0,Sweden,sovereign state in northern Europe
1275,Petronas Chemicals,Malaysia,6.58,1.44,12.96,12.73,MYS,MY,MAS,MAS,4.210484,101.975766,1,0,Q833,3.78,102.31,Malaysia,sovereign state in Southeast Asia
1276,China Jinmao,Hong Kong,12.25,0.31239999999999996,60.69,2.48,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1277,American Financial Group,United States,7.0,0.82,23.62,9.87,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1278,Bank of Chongqing,China,4.5,0.7229,98.52,2.03,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1279,Jefferies Financial ,United States,8.01,0.5898,52.03,7.08,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1280,Caesars Entertainment,United States,11.36,-0.355,33.35,9.62,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1281,Hyundai Glovis,South Korea,20.61,0.902,11.23,4.72,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1282,Jiangsu Eastern Shenghong,China,11.22,0.0842,25.49,11.9,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1282,Xinjiang Daqo New Energy,China,3.98,2.58,8.04,12.04,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1284,Bandai Namco Holdings,Japan,7.63,0.8781,6.88,15.09,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1285,ServiceNow,United States,7.62,0.4,13.61,88.57,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1286,Vulcan Materials,United States,7.42,0.6045,14.08,25.74,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1287,Indian Bank,India,6.35,0.6457,83.07,5.05,IND,IN,IND,IND,20.593684,78.96288,1,0,Q668,22.8,83.0,India,country in South Asia
1288,Newcrest Mining,Australia,4.6,0.8569,17.32,17.92,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1289,Motor Oil,Greece,17.48,1.02,7.68,2.53,GRC,GR,GRE,GRE,39.074208,21.824312,1,0,Q41,38.5,23.0,Greece,country in southeastern Europe
1290,NetApp,United States,6.46,1.29,9.71,13.66,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1291,Jinke Property Group,China,13.84,-0.7951,46.18,1.1,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1292,Voya Financial,United States,6.24,0.552,138.74,6.92,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1293,Las Vegas Sands,United States,5.29,-0.542,22.71,47.12,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1294,Fortive,United States,5.91,0.7637,15.8,22.88,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1295,BBMG,China,14.96,0.1032,41.16,1.4,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1296,Raizen,Brazil,47.31,0.018699999999999998,19.9,6.81,BRA,BR,BRA,BRA,-14.235004,-51.92528,1,0,Q155,-14.0,-53.0,Brazil,country in South America
1297,Performance Food Group,United States,56.29,0.2662,12.41,9.68,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1298,Far East Horizon,Hong Kong,5.94,0.9096000000000001,49.91,3.82,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1299,Packaging Corp of America,United States,8.32,0.9581000000000001,8.05,12.17,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1299,Tenet Healthcare,United States,19.45,0.414,27.07,7.07,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1301,ZTO Express (Cayman),China,5.26,1.0,11.3,22.23,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1302,Vipshop Holdings,China,15.3,0.9266,9.42,7.57,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1303,CJ Cheiljedang,South Korea,23.28,0.4612,23.73,3.75,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1303,IDEXX Laboratories,United States,3.43,0.6992,2.81,40.55,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1305,Sungrow Power Supply  ,China,7.02,0.6841,9.34,23.1,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1306,New World Development,Hong Kong,9.34,0.1313,79.68,6.7,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1307,Wan Hai Lines,Taiwan,8.69,3.12,11.88,5.45,TWN,TW,TPE,TPE,23.69781,120.960515,0,0,Q865,24.0,121.0,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949"
1308,Nu Holdings,Cayman Islands,3.73,-0.36460000000000004,29.92,25.63,CYM,KY,CAY,CAY,19.513469,-80.566956,1,0,Q5785,19.5,-80.5,Cayman Islands,British overseas territory in the Caribbean
1309,Canadian Tire Corporation,Canada,13.68,0.802,16.31,7.38,CAN,CA,CAN,CAN,56.130366,-106.346771,1,0,Q16,56.0,-109.0,Canada,sovereign state in North America
1309,Gartner,United States,5.62,0.9311,7.38,24.0,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1311,NiSource,United States,5.94,0.7102999999999999,26.85,11.79,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1312,Carlsberg,Denmark,9.93,-0.1502,16.66,22.05,DNK,DK,DEN,DEN,56.26392,9.501785,1,0,Q35,56.0,10.0,Denmark,country in northern Europe
1313,SG Holdings,Japan,10.59,0.9335,6.8,9.7,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1314,Acciona,Spain,11.77,0.4635,24.11,10.21,ESP,ES,ESP,ESP,40.463667,-3.74922,1,0,Q29,40.2,-3.5,Spain,country in southwestern Europe
1314,Shanxi Xishan Coal & Electricity Power Co. Ltd.,China,9.21,1.57,14.32,7.67,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1316,Multiply Group,United Arab Emirates,0.314,4.93,11.29,9.42,ARE,AE,UAE,UAE,23.424076,53.847818,1,0,Q878,24.4,54.3,United Arab Emirates,sovereign state in Southwest Asia
1317,Bâloise Group,Switzerland,6.29,0.5738,86.36,7.2,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1318,LG ,South Korea,4.55,0.9727,23.43,10.65,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1319,Japan Exchange Group,Japan,0.992,0.342,617.53,8.5,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1320,NIPPON EXPRESS HOLDINGS,Japan,19.92,0.8349,13.16,5.37,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1321,CapitaLand Investment,Singapore,2.13,0.6244,26.18,14.58,SGP,SG,SGP,SIN,1.352083,103.819836,1,0,Q334,1.3,103.8,Singapore,sovereign city-state in Southeast Asia
1322,Oriental Land,Japan,3.56,0.5957,9.06,59.69,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1322,Universal Health Services,United States,13.57,0.6842,13.56,10.09,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1324,Kaspi.kz JSC,Kazakhstan,2.84,1.27,11.07,16.27,KAZ,KZ,KAZ,KAZ,48.019573,66.923684,1,0,Q232,48.0,68.0,Kazakhstan,sovereign state in Eastern Europe and Central Asia
1324,Xiamen Xiangyu,China,77.7,0.4086,17.39,3.11,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1326,Ajinomoto,Japan,10.05,0.5367999999999999,11.86,19.14,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1327,Daiwa Securities,Japan,6.43,0.4713,198.46,6.81,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1328,Secom,Japan,8.2,0.7057,14.75,13.94,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1329,Vietin Bank,Vietnam,5.45,0.7222999999999999,76.71,5.71,VNM,VN,VIE,VIE,14.058324,108.277199,0,0,Q881,16.0,108.0,Vietnam,sovereign state in Southeast Asia
1330,China CSSC Holdings,China,8.06,0.0238,24.06,16.27,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1330,Transurban Group,Australia,2.87,0.113,25.96,30.59,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1332,Industrivarden,Sweden,0.606,1.7,14.13,12.33,SWE,SE,SWE,SWE,60.128161,18.643501,1,0,Q34,61.0,15.0,Sweden,sovereign state in northern Europe
1333,Hopson Development Holdings,Hong Kong,3.81,1.12,38.27,2.57,HKG,HK,HKG,HKG,22.396428,114.109497,1,0,Q8646,22.28,114.16,Hong Kong,special administrative region of China
1334,Shanxi Lu'an Environmental,China,7.02,2.2,13.82,8.66,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1335,Indian Railway Finance,India,3.0,0.8269,56.76,5.57,IND,IN,IND,IND,20.593684,78.96288,1,0,Q668,22.8,83.0,India,country in South Asia
1336,DXC Technology,United States,14.85,0.718,18.25,5.17,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1336,Korea Investment Holdings,South Korea,8.58,0.4819,68.25,2.36,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1338,Boliden,Sweden,8.14,1.23,9.33,9.86,SWE,SE,SWE,SWE,60.128161,18.643501,1,0,Q34,61.0,15.0,Sweden,sovereign state in northern Europe
1338,Mondi,United Kingdom,9.35,1.52,11.58,7.84,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1340,Skyworks Solutions,United States,5.3,1.18,8.95,16.55,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1341,Synovus,United States,2.8,0.789,61.84,4.1,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1342,Umicore,Belgium,26.73,0.5989,10.75,7.82,BEL,BE,BEL,BEL,50.503887,4.469936,1,0,Q31,50.64,4.67,Belgium,country in western Europe since 1830
1343,Bluescope Steel,Australia,13.1,1.22,10.79,6.08,AUS,AU,AUS,AUS,-25.274398,133.775136,1,0,Q408,-28.0,137.0,Australia,country in Oceania
1344,Formosa Chemicals,Taiwan,12.09,0.0175,18.97,13.17,TWN,TW,TPE,TPE,23.69781,120.960515,0,0,Q865,24.0,121.0,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949"
1345,Asr Nederland,Netherlands,5.74,0.7199,69.56,6.39,NLD,NL,NED,NED,52.132633,5.291266,1,0,Q55,52.32,5.55,Netherlands,"country in western Europe, continental part of Kingdom of the Netherlands"
1346,Marvell Technology,United States,5.92,-0.1635,22.52,35.11,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1347,Ingersoll Rand,United States,6.21,0.6621,14.99,23.95,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1348,Euronext,Netherlands,1.52,0.4601,186.91,8.47,NLD,NL,NED,NED,52.132633,5.291266,1,0,Q55,52.32,5.55,Netherlands,"country in western Europe, continental part of Kingdom of the Netherlands"
1349,Cleveland-Cliffs,United States,22.33,0.477,18.65,7.69,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1349,Garmin,Switzerland,4.83,0.9642999999999999,7.73,19.85,CHE,CH,SUI,SUI,46.818188,8.227512,1,0,Q39,46.8,8.23,Switzerland,federal state in Western Europe
1351,SBI Holdings,Japan,7.37,0.0385,165.45,5.34,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1352,A2A,Italy,24.12,0.4214,23.28,5.56,ITA,IT,ITA,ITA,41.87194,12.56738,1,0,Q38,42.5,12.5,Italy,country in Southern Europe
1353,Brown-Forman,United States,4.14,0.727,7.75,30.99,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1354,Epiroc,Sweden,5.05,0.8362,6.3,24.28,SWE,SE,SWE,SWE,60.128161,18.643501,1,0,Q34,61.0,15.0,Sweden,sovereign state in northern Europe
1354,Shin Kong Financial,Taiwan,7.42,0.07,157.79,4.27,TWN,TW,TPE,TPE,23.69781,120.960515,0,0,Q865,24.0,121.0,Taiwan,"democratic republic in East Asia, also known as the Republic of China since 1949"
1356,Shenzhen Overseas,China,10.56,-1.66,57.45,5.72,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1357,Genworth Financial,United States,7.43,0.522,71.64,2.46,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1357,St. James's Place,United Kingdom,-7.58,0.49889999999999995,182.41,7.76,GBR,GB,GBR,,55.378051,-3.435973,0,0,Q145,54.6,-2.0,United Kingdom,country in Western Europe
1359,Shionogi,Japan,3.45,1.53,9.56,13.21,JPN,JP,JPN,JPN,36.204824,138.252924,1,0,Q17,35.0,136.0,Japan,sovereign state in East Asia
1360,Halkbank,Turkey,9.43,0.28,70.1,3.66,TUR,TR,TUR,TUR,38.963745,35.243322,1,0,Q43,39.0,36.0,Turkey,sovereign state spanning in Europe and Asia
1361,LG Display,South Korea,18.35,-3.24,28.22,3.96,KOR,KR,KOR,KOR,35.907757,127.766922,0,0,Q884,36.0,128.0,South Korea,sovereign state in East Asia
1362,Huadian Power International,China,15.59,-0.1212,32.63,5.06,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1363,Genmab,Denmark,2.06,0.7801,4.34,26.38,DNK,DK,DEN,DEN,56.26392,9.501785,1,0,Q35,56.0,10.0,Denmark,country in northern Europe
1363,Prysmian,Italy,16.89,0.5297000000000001,13.61,10.87,ITA,IT,ITA,ITA,41.87194,12.56738,1,0,Q38,42.5,12.5,Italy,country in Southern Europe
1365,Salzgitter,Germany,13.19,1.14,11.85,2.06,DEU,DE,GER,GER,51.165691,10.451526,1,0,Q183,51.0,10.0,Germany,country in Central Europe
1366,FleetCor Technologies ,United States,3.54,0.9512,14.59,16.99,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1366,U-Haul Holding,United States,5.87,0.9649,18.12,12.13,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1366,W. P. Carey,United States,1.55,0.7365,18.83,15.67,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
1369,China Longyuan Power,China,5.69,0.7711,33.13,9.09,CHN,CN,CHN,CHN,35.86166,104.195397,1,0,Q148,35.84,103.45,People's Republic of China,state in East Asia
1370,Crown Holdings,United States,12.75,0.613,14.41,10.3,USA,US,USA,USA,37.09024,-95.712891,0,0,Q30,39.83,-98.58,United States of America,sovereign state in North America
